# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	41768
#@/user_id	Squirrelx_Macx
xin jian 	新建	c=1 d=9.85615e-07 t=41768
xin jian zhu 	新建築	c=0 d=0.00140519 t=41768
xin ka 	新卡	c=1 d=0.000446085 t=41768
xin kai le 	新開了	c=1 d=0.0152985 t=41768
xin ku 	辛苦	c=3 d=0.46797 t=41768
xin kuan 	新款	c=2 d=1.00015 t=4795
xin lang 	新郎	c=1 d=2.495e-21 t=41768
xin li 	心力	c=1 d=0.000206543 t=41768
xin li 	心理	c=1 d=0.000505481 t=41768
xin li 	心裏	c=2 d=0.0495388 t=41768
xin li bian tai 	心理變態	c=1 d=0.852144 t=41768
xin li ji bing 	心理疾病	c=1 d=1.13196e-17 t=41768
xin li xue 	心理學	c=3 d=0.00296761 t=41768
xin li zhun bei 	心理準備	c=1 d=0.0108347 t=41768
xin mao xian 	新冒險	c=1 d=0.000415927 t=41768
xin mei ti 	新媒體	c=1 d=2.91578e-31 t=41768
xin nai 	信奈	c=0 d=3.83023e-06 t=41768
xin niang 	新娘	c=8 d=3.33134e-19 t=41768
xin niang niang 	新娘娘	c=1 d=1.37638e-23 t=41768
xin pei se 	新配色	c=1 d=2.86057e-12 t=41768
xin peng you 	新朋友	c=1 d=0.0131019 t=41768
xin pian 	新片	c=1 d=9.23745e-09 t=41768
xin pian zu 	芯片組	c=2 d=0.00458484 t=41768
xin qi 	新奇	c=1 d=0.0120342 t=41768
xin qing 	心情	c=10 d=0.579614 t=41768
xin qing bu cuo 	心情不錯	c=1 d=0.0682212 t=41768
xin re 	新熱	c=1 d=2.83751e-05 t=41768
xin ren 	信任	c=3 d=0.143455 t=41768
xin ren 	新人	c=5 d=0.142274 t=41768
xin sheng 	新生	c=5 d=0.561007 t=41768
xin sheng qun 	新生羣	c=1 d=2.96095e-06 t=41768
xin shi dai 	新時代	c=2 d=0.285076 t=41768
xin shi ji guang chang 	新世紀廣場	c=1 d=2.63974e-08 t=41768
xin shi wu 	新事物	c=1 d=9.42085e-05 t=41768
xin shou 	新手	c=4 d=0.112478 t=41768
xin shou ji 	新手機	c=1 d=0.0137049 t=41768
xin shou shang lu 	新手上路	c=2 d=0.150318 t=41768
xin si ji 	新司機	c=1 d=0.00786762 t=41768
xin suan 	心酸	c=1 d=0.0126512 t=41768
xin sui 	心碎	c=1 d=0.0420036 t=41768
xin tai 	心態	c=2 d=0.182684 t=41768
xin tai hao de 	心態好的	c=1 d=0.00540733 t=41768
xin tao lu 	新套路	c=2 d=0.0085229 t=41768
xin teng 	心疼	c=5 d=0.0023935 t=41768
xin tu 	信徒	c=1 d=2.35698e-28 t=41768
xin wen 	新聞	c=3 d=0.0424257 t=41768
xin wen lian bo 	新聞聯播	c=1 d=4.3755e-12 t=41768
xin xi 	信息	c=9 d=0.847747 t=41768
xin xi 	欣喜	c=1 d=2.59682e-21 t=41768
xin xi liu 	信息流	c=1 d=0.00565622 t=41768
xin xi shang 	信息上	c=1 d=0.00794669 t=41768
xin xian 	新鮮	c=1 d=4.45161e-09 t=41768
xin xiang 	心想	c=1 d=2.11916e-12 t=41768
xin yang 	信仰	c=5 d=0.00444934 t=41768
xin yi dai 	新一代	c=1 d=0.0387742 t=41768
xin yu 	信譽	c=1 d=6.6079e-09 t=41768
xin zang 	心臟	c=2 d=0.904837 t=41768
xin zeng le 	新增了	c=1 d=0.522046 t=41768
xin zhi 	心智	c=1 d=0.00244185 t=41768
xin zhuan ji 	新專集	c=1 d=0.379083 t=41768
xin zhuang 	新裝	c=1 d=1 t=550
xin zhuang xiu 	新裝修	c=1 d=1.81396e-06 t=41768
xing 	型	c=7 d=0.110934 t=41768
xing 	姓	c=1 d=1.01019e-31 t=41768
xing 	性	c=4 d=0.00109719 t=41768
xing 	星	c=4 d=0.00381048 t=41768
xing 	腥	c=1 d=1.9559e-10 t=41768
xing 	行	c=13 d=0.0278757 t=41768
xing 	醒	c=1 d=0.227638 t=41768
xing a 	行啊	c=1 d=1 t=3430
xing ba 	行吧	c=2 d=2.16646e-07 t=41768
xing bie 	性別	c=2 d=0.000841773 t=41768
xing bu xing 	行不行	c=6 d=0.0285814 t=41768
xing chen 	星辰	c=1 d=8.18286e-24 t=41768
xing cheng 	形成	c=4 d=0.00802655 t=41768
xing dong 	行動	c=1 d=2.87638e-18 t=41768
xing gan yu mi 	性感玉米	c=2 d=0.192534 t=41768
xing ge 	性格	c=2 d=0.10435 t=41768
xing hao 	型號	c=11 d=0.170907 t=41768
xing ji 	星級	c=1 d=3.32984e-05 t=41768
xing ji 	星際	c=2 d=0.444858 t=41768
xing jia bi 	性價比	c=2 d=0.312447 t=41768
xing ku 	行哭	c=1 d=1 t=2518
xing lai 	醒來	c=1 d=0.00010569 t=41768
xing le 	行了	c=7 d=0.082085 t=41768
xing le 	醒了	c=1 d=9.45328e-16 t=41768
xing le ba 	行了吧	c=1 d=3.07436e-07 t=41768
xing leng dan 	性冷淡	c=1 d=9.09992e-09 t=41768
xing ma 	行嗎	c=1 d=0.0194952 t=41768
xing ming 	姓名	c=1 d=0.000553084 t=41768
xing neng 	性能	c=4 d=6.97914e-05 t=41768
xing neng hao 	性能好	c=1 d=2.77461e-06 t=41768
xing qi 	星期	c=1 d=1.21635e-10 t=41768
xing qi yi 	星期一	c=1 d=0.0322254 t=41768
xing qing 	星晴	c=1 d=1 t=4890
xing qu 	興趣	c=1 d=0.918512 t=41768
xing ren 	星人	c=1 d=8.50957e-14 t=41768
xing shi 	形式	c=1 d=6.11129e-31 t=41768
xing tai 	形態	c=1 d=0.358796 t=41768
xing tong xu she 	形同虛設	c=1 d=0.00146632 t=41768
xing wei 	行爲	c=2 d=0.00748391 t=41768
xing wei xue 	行爲學	c=1 d=0.00301245 t=41768
xing xiang 	形象	c=2 d=0.00171216 t=41768
xing xing xing 	行行行	c=1 d=0.0328764 t=41768
xing yun 	幸運	c=1 d=1.42739e-10 t=41768
xing zhi meng 	星之夢	c=1 d=1.35216e-20 t=41768
xiong 	熊	c=0 d=1.56129e-07 t=41768
xiong 	胸	c=1 d=4.86985e-36 t=41768
xiong 	雄	c=0 d=0.0346456 t=41768
xiong ben 	熊本	c=1 d=0.0150707 t=41768
xiong ben xiong 	熊本熊	c=1 d=1.56911e-06 t=41768
xiong bu 	胸部	c=1 d=0.00145173 t=41768
xiong di 	兄弟	c=1 d=4.7375e-06 t=41768
xiong di liang 	兄弟倆	c=1 d=0.128735 t=41768
xiong gui 	兄贵	c=1 d=0.447088 t=41768
xiong mao 	熊貓	c=3 d=2.48266e-13 t=41768
xiong mei 	兄妹	c=0 d=1.23045e-29 t=41768
xiong quan 	熊圈	c=1 d=0.941765 t=41768
xiong wei 	胸圍	c=1 d=3.57128e-05 t=41768
xiu 	修	c=4 d=0.0210374 t=41768
xiu bu 	修補	c=1 d=4.75462e-19 t=41768
xiu bu hao 	修不好	c=1 d=9.81367e-15 t=41768
xiu chang 	袖長	c=1 d=3.60718e-05 t=41768
xiu chi 	羞恥	c=2 d=0.193013 t=41768
xiu chu 	繡出	c=1 d=0.0376283 t=41768
xiu en ai 	秀恩愛	c=1 d=0.00247875 t=41768
xiu fu 	修復	c=1 d=7.67859e-11 t=41768
xiu fu de 	修復的	c=1 d=2.03185e-17 t=41768
xiu gai 	修改	c=8 d=0.123687 t=41768
xiu geng gai 	修更改	c=1 d=3.28083e-07 t=41768
xiu hua 	繡花	c=1 d=0.0274607 t=41768
xiu le 	休了	c=0 d=2.19315e-05 t=41768
xiu le ni 	休了你	c=1 d=0.000220415 t=41768
xiu mian 	休眠	c=1 d=2.7347e-12 t=41768
xiu pian 	修片	c=1 d=1 t=5210
xiu xi ri 	休息日	c=1 d=0.00229965 t=41768
xiu xi yi xia 	休息一下	c=1 d=3.08231e-08 t=41768
xiu xiu 	修修	c=1 d=1 t=5213
xiu zheng 	修正	c=1 d=5.41562e-21 t=41768
xiu zi 	袖子	c=7 d=0.000254064 t=41768
xu 	徐	c=1 d=2.80536e-18 t=41768
xu 	恤	c=2 d=2.28973e-11 t=41768
xu 	續	c=1 d=0.00878245 t=41768
xu 	虛	c=3 d=0.00110269 t=41768
xu 	許	c=1 d=1.20962e-33 t=41768
xu du 	虛度	c=1 d=1.27871e-10 t=41768
xu duo 	許多	c=16 d=0.453845 t=41768
xu duo ren 	許多人	c=1 d=9.46969e-07 t=41768
xu eh 	虛誒	c=1 d=0.0229371 t=41768
xu hang 	續航	c=6 d=0.00937226 t=41768
xu hang hai 	續航還	c=1 d=8.02792e-05 t=41768
xu ji 	續集	c=2 d=0.108172 t=41768
xu liang 	徐良	c=3 d=5.30449e-18 t=41768
xu lie 	序列	c=1 d=0.790571 t=41768
xu lie hao 	序列號	c=8 d=0.755784 t=41768
xu ni 	虛擬	c=4 d=0.110251 t=41768
xu ni ji 	虛擬機	c=18 d=0.0593087 t=41768
xu ni nei cun 	虛擬內存	c=4 d=3.3988 t=2898
xu qiu 	需求	c=17 d=0.923116 t=41768
xu qiu fen xi 	需求分析	c=2 d=3.08754e-20 t=41768
xu qiu le 	需求了	c=1 d=0.00763509 t=41768
xu ruo 	虛弱	c=2 d=0.000685748 t=41768
xu yan 	虛掩	c=1 d=3.4059e-06 t=41768
xu yao 	需要	c=13 d=0.481909 t=41768
xu yao le 	需要了	c=1 d=2.92442e-07 t=41768
xu yao zhe ge 	需要這個	c=1 d=1 t=5150
xuan 	懸	c=2 d=5.82947e-05 t=41768
xuan 	玄	c=1 d=5.23843e-12 t=41768
xuan 	選	c=18 d=0.352059 t=41768
xuan chuan 	宣傳	c=3 d=0.00247875 t=41768
xuan chuan bu 	宣傳部	c=5 d=0.804486 t=41768
xuan chuan pian 	宣傳片	c=1 d=7.34071e-11 t=41768
xuan de 	選得	c=2 d=0.289898 t=41768
xuan feng 	旋風	c=1 d=6.96942e-18 t=41768
xuan fu 	懸浮	c=1 d=1.77345e-05 t=41768
xuan fu 	炫富	c=1 d=1.78234e-05 t=41768
xuan hao 	選好	c=2 d=1.60512 t=41768
xuan ke 	選課	c=2 d=6.21302e-08 t=41768
xuan le 	選了	c=1 d=0.00540733 t=41768
xuan le ge 	選了個	c=1 d=0.000220415 t=41768
xuan le ta 	選了他	c=1 d=3.99755e-08 t=41768
xuan nian 	懸念	c=1 d=6.51285e-15 t=41768
xuan ran 	渲染	c=8 d=0.0115007 t=41768
xuan ran tu 	渲染圖	c=2 d=4.57194e-11 t=41768
xuan xiang 	選項	c=4 d=5.50669e-08 t=41768
xuan xiao 	喧囂	c=1 d=0.00162053 t=41768
xuan xiu ke 	選修課	c=1 d=6.97914e-05 t=41768
xuan xue 	玄學	c=1 d=2.74747e-08 t=41768
xuan yao 	炫耀	c=1 d=0.000163287 t=41768
xuan yi ge 	宣頤閣	c=1 d=1 t=3518
xuan yi ge 	選一個	c=1 d=7.86896e-05 t=41768
xuan yi xuan 	選一選	c=1 d=1.32448e-12 t=41768
xuan ze 	選擇	c=26 d=1.64661 t=41768
xuan ze le 	選擇了	c=1 d=5.27365e-32 t=41768
xuan ze ti 	選擇題	c=1 d=4.23306e-05 t=41768
xuan zhong 	選中	c=10 d=0.884035 t=41768
xuan zhuan 	旋轉	c=2 d=0.0902655 t=41768
xuan zhuan bao zha 	旋轉爆炸	c=1 d=3.62588e-07 t=41768
xue 	學	c=7 d=0.278037 t=41768
xue 	血	c=0 d=0.0164474 t=41768
xue 	雪	c=1 d=1 t=5297
xue ba 	學霸	c=2 d=0.00234379 t=41768
xue ba 	雪霸	c=1 d=0.000930303 t=41768
xue beng 	雪崩	c=1 d=9.90893e-11 t=41768
xue dao 	學到	c=1 d=0.0515605 t=41768
xue dao le 	學到了	c=2 d=5.70025e-06 t=41768
xue de 	學得	c=1 d=0.0393602 t=41768
xue di 	學弟	c=1 d=3.54479e-35 t=41768
xue fei 	學費	c=1 d=1.49976e-33 t=41768
xue guo 	學過	c=1 d=2.90281e-08 t=41768
xue hao 	學號	c=2 d=0.00111936 t=41768
xue hui 	學會	c=1 d=1 t=2355
xue hui le 	學會了	c=3 d=0.298197 t=41768
xue jie 	學姐	c=2 d=0.26054 t=41768
xue le 	學了	c=5 d=0.00951391 t=41768
xue mei 	學妹	c=2 d=6.23707e-06 t=41768
xue qi 	學期	c=1 d=4.96839e-07 t=41768
xue se 	血色	c=1 d=0.0320647 t=41768
xue shan 	雪山	c=1 d=0.0142642 t=41768
xue shen me 	學什麼	c=1 d=4.26602e-08 t=41768
xue sheng 	學生	c=6 d=0.775277 t=41768
xue sheng hui zhang 	學生會長	c=1 d=0.000285862 t=41768
xue sheng ka 	学生卡	c=1 d=0.0833256 t=41768
xue shu 	學術	c=2 d=0.0558911 t=41768
xue xi 	學習	c=30 d=0.786675 t=41768
xue xi guo 	學習過	c=1 d=0.0340475 t=41768
xue xi ji 	學習機	c=1 d=3.97477e-29 t=41768
xue xi le 	學習了	c=6 d=2.43987e-05 t=41768
xue xiao 	學校	c=28 d=0.843553 t=41768
xue xiao de 	學校的	c=1 d=0.00145901 t=41768
xue xiao li 	學校裏	c=1 d=3.72463e-29 t=41768
xue xiao qu 	學校去	c=1 d=5.48047e-14 t=41768
xue xing 	血腥	c=1 d=2.78132e-05 t=41768
xue xue 	學學	c=1 d=1.7649e-07 t=41768
xue yuan 	學院	c=4 d=0.000925663 t=41768
xue zhang 	學長	c=2 d=0.103312 t=41768
xue zhi qian 	薛之謙	c=1 d=3.96937e-13 t=41768
xun fei 	讯飞	c=1 d=5.62304e-22 t=41768
xun lei 	迅雷	c=10 d=0.0169075 t=41768
xun lian 	訓練	c=1 d=0.00249118 t=41768
xun qiu 	尋求	c=1 d=0.0415857 t=41768
xun su 	迅速	c=1 d=0.00878245 t=41768
xun zhao 	尋找	c=2 d=3.09134e-13 t=41768
ya 	亞	c=1 d=5.68649e-08 t=41768
ya 	呀	c=11 d=0.0272037 t=41768
ya 	壓	c=1 d=1.48358e-23 t=41768
ya gan 	壓感	c=4 d=0.0595534 t=41768
ya huo 	壓貨	c=1 d=3.24763e-05 t=41768
ya lang 	牙狼	c=1 d=0.19398 t=41768
ya li 	壓力	c=1 d=0.117655 t=41768
ya ma 	亞麻	c=2 d=1.00005 t=3748
ya ma xun 	亞馬遜	c=2 d=1.6838e-12 t=41768
ya ren 	雅人	c=1 d=7.87834e-19 t=41768
ya shua 	牙刷	c=1 d=0.000271921 t=41768
ya suo 	壓縮	c=3 d=1.01301e-05 t=41768
ya tou 	丫頭	c=1 d=1.04329e-28 t=41768
ya yi 	壓抑	c=2 d=0.000381332 t=41768
ya zhi 	壓制	c=1 d=0.000724521 t=41768
yan 	演	c=1 d=2.52573e-18 t=41768
yan 	言	c=3 d=0.904837 t=41768
yan 	豔	c=1 d=6.68931e-06 t=41768
yan 	鹽	c=3 d=0.222167 t=41768
yan bai 	眼白	c=1 d=1 t=2861
yan bi zui 	眼鼻嘴	c=1 d=0.000117979 t=41768
yan chi 	延遲	c=3 d=0.0197421 t=41768
yan ge 	嚴格	c=0 d=3.59909e-09 t=41768
yan guang 	眼光	c=1 d=0.000542133 t=41768
yan ji 	演技	c=1 d=1.49925e-29 t=41768
yan jiang 	演講	c=4 d=0.116345 t=41768
yan jiang gao 	演講稿	c=1 d=0.00117675 t=41768
yan jiang ren 	演講人	c=2 d=0.00155047 t=41768
yan jiang yong 	演講用	c=2 d=0.136695 t=41768
yan jin 	嚴謹	c=2 d=2.93023e-05 t=41768
yan jing 	眼睛	c=1 d=0.00499159 t=41768
yan jing 	眼鏡	c=3 d=7.04917e-13 t=41768
yan jiu 	研究	c=1 d=6.15907e-05 t=41768
yan jiu sheng 	研究生	c=2 d=9.07591e-06 t=41768
yan jun 	嚴峻	c=1 d=6.14192e-31 t=41768
yan ke 	嚴苛	c=1 d=0.178173 t=41768
yan li 	眼裏	c=2 d=1.52183e-32 t=41768
yan mi 	嚴密	c=2 d=4.15877e-22 t=41768
yan re 	炎熱	c=1 d=1.19185e-06 t=41768
yan se 	顏色	c=10 d=0.709901 t=41768
yan shen 	延伸	c=1 d=0.000128446 t=41768
yan shi 	演示	c=1 d=0.00337959 t=41768
yan shou 	驗收	c=1 d=8.56096e-26 t=41768
yan shuo 	演說	c=1 d=0.000531398 t=41768
yan si 	淹死	c=1 d=0.669869 t=41768
yan si le 	淹死了	c=1 d=0.666977 t=41768
yan ting ji cong 	言聽計從	c=1 d=0.546074 t=41768
yan wen zi 	顏文字	c=1 d=3.58919e-05 t=41768
yan xia 	眼下	c=1 d=0.224249 t=41768
yan xuan 	嚴選	c=1 d=3.08117e-33 t=41768
yan yao shui 	眼藥水	c=1 d=0.0247235 t=41768
yan zhe 	沿着	c=1 d=1.30228e-19 t=41768
yan zheng 	驗證	c=6 d=0.0409665 t=41768
yan zheng ma 	驗證碼	c=2 d=1.00035 t=5147
yan zhi 	顏值	c=2 d=0.000288735 t=41768
yan zhong 	嚴重	c=1 d=1 t=4339
yan zhong 	眼中	c=1 d=4.00721e-07 t=41768
yan zou 	演奏	c=1 d=0.847894 t=41768
yang 	楊	c=1 d=3.80258e-08 t=41768
yang 	樣	c=4 d=0.0668703 t=41768
yang 	癢	c=1 d=4.38459e-07 t=41768
yang 	羊	c=2 d=1.19227e-31 t=41768
yang 	陽	c=2 d=0.0467551 t=41768
yang ban 	樣板	c=1 d=9.68434e-06 t=41768
yang ci lang 	陽次郎	c=1 d=3.89818e-06 t=41768
yang guang 	陽光	c=2 d=0.142274 t=41768
yang gui fei 	楊貴妃	c=1 d=1 t=4056
yang hua 	氧化	c=2 d=1.30507e-07 t=41768
yang ji 	樣機	c=1 d=1 t=2365
yang la ji 	洋垃圾	c=4 d=0.00496669 t=41768
yang mi 	楊冪	c=1 d=1.0736e-12 t=41768
yang shi 	樣式	c=2 d=7.89834e-20 t=41768
yang tuo 	羊駝	c=1 d=1 t=3154
yang wang 	仰望	c=2 d=2.05018e-05 t=41768
yang yan 	楊顏	c=1 d=0.0724398 t=41768
yang zi 	樣子	c=3 d=9.05145e-05 t=41768
yao 	搖	c=3 d=6.4407e-07 t=41768
yao 	藥	c=2 d=0.0620385 t=41768
yao 	要	c=153 d=1.8663 t=41768
yao ba 	要把	c=2 d=4.96807e-28 t=41768
yao bu 	要不	c=9 d=0.0119564 t=41768
yao bu de 	咬不得	c=1 d=0.0497871 t=41768
yao bu shi 	要不是	c=1 d=1 t=3066
yao bu yao 	要不要	c=16 d=0.244392 t=41768
yao bu yao zuo 	要不要做	c=1 d=1 t=3419
yao chu 	要出	c=0 d=0.1 t=1660
yao chu le 	要出了	c=1 d=1 t=1661
yao dai 	腰帶	c=0 d=0.000782838 t=41768
yao dai de 	腰帶的	c=1 d=0.00786762 t=41768
yao dao 	要到	c=2 d=8.39886e-07 t=41768
yao dian 	要點	c=2 d=8.92661e-17 t=41768
yao fa bu 	要發佈	c=1 d=1.56341e-22 t=41768
yao hao 	要好	c=1 d=2.98137e-28 t=41768
yao he 	要和	c=3 d=0.105399 t=41768
yao hui 	要回	c=1 d=0.683861 t=41768
yao kan 	要看	c=5 d=0.00936915 t=41768
yao kan de 	要看的	c=1 d=1.16563e-09 t=41768
yao kan ma 	要看嗎	c=1 d=0.465334 t=41768
yao le 	要了	c=1 d=1.19185e-06 t=41768
yao liu 	要留	c=1 d=4.02661e-05 t=41768
yao mai 	要買	c=4 d=0.913931 t=41768
yao mai de 	要買的	c=1 d=1.34729e-07 t=41768
yao me 	要麼	c=5 d=0.474777 t=41768
yao ni 	要你	c=3 d=9.52419e-07 t=41768
yao qian 	要錢	c=3 d=5.99353e-08 t=41768
yao qing 	邀請	c=1 d=0.000278804 t=41768
yao qing ma 	邀请码	c=1 d=3.62649e-09 t=41768
yao qing wo 	邀請我	c=1 d=1.9404e-34 t=41768
yao qiu 	要求	c=19 d=0.0115624 t=41768
yao qu 	要去	c=2 d=0.144424 t=41768
yao ren mao 	咬人貓	c=1 d=1.2818e-09 t=41768
yao shi 	要是	c=12 d=0.0403578 t=41768
yao shi 	鑰匙	c=1 d=2.0869e-08 t=41768
yao ting 	要聽	c=2 d=0.0425728 t=41768
yao wan 	藥丸	c=1 d=0.000181365 t=41768
yao wan 	要玩	c=2 d=0.240508 t=41768
yao wo 	要我	c=4 d=0.000958635 t=41768
yao wo shuo 	要我說	c=2 d=0.000357992 t=41768
yao xiang 	要像	c=2 d=1.87531e-15 t=41768
yao xiang 	要想	c=1 d=8.31219e-32 t=41768
yao xuan 	要選	c=1 d=1.54281e-13 t=41768
yao yi ge 	要一個	c=1 d=6.19205e-09 t=41768
yao yong 	要用	c=5 d=0.67368 t=41768
yao yong le 	要用了	c=1 d=1.58899e-07 t=41768
yao you 	要有	c=1 d=0.00118858 t=41768
yao zai 	要在	c=1 d=6.22203e-07 t=41768
yao zhu yi 	要注意	c=1 d=3.24763e-05 t=41768
yao zhua 	要抓	c=1 d=1.94046e-05 t=41768
yao zhuang 	要裝	c=1 d=9.88334e-10 t=41768
yao zi ji 	要自己	c=1 d=8.19707e-15 t=41768
yao zuo 	要做	c=1 d=0.20089 t=41768
yao zuo de 	要做的	c=1 d=3.24035e-08 t=41768
yao zuo de shi 	要做的事	c=1 d=4.90709e-08 t=41768
ye 	也	c=271 d=3.27661 t=41768
ye 	業	c=1 d=4.51413e-26 t=41768
ye 	耶	c=1 d=0.304221 t=41768
ye 	頁	c=2 d=5.9216e-13 t=41768
ye bei 	也被	c=1 d=0.000142667 t=41768
ye bu cuo 	也不錯	c=1 d=0.852144 t=41768
ye bu kan kan 	也不看看	c=0 d=0.00647739 t=41768
ye bu shi 	也不是	c=1 d=0.0395575 t=41768
ye bu zhi dao 	也不知道	c=1 d=1 t=4439
ye dui 	也對	c=2 d=0.171187 t=41768
ye gei 	也給	c=1 d=1 t=2899
ye hai shi 	也還是	c=1 d=1 t=3388
ye hao 	也好	c=3 d=1.95064 t=41768
ye hen duo 	也很多	c=1 d=2.25449e-05 t=41768
ye hen kuai 	也很快	c=1 d=8.91337e-30 t=41768
ye hui 	也會	c=10 d=0.771052 t=41768
ye jiao 	也叫	c=2 d=8.69654e-05 t=41768
ye jiu 	也就	c=15 d=0.414108 t=41768
ye jiu shi 	也就是	c=2 d=0.0175975 t=41768
ye jiu shi shuo 	也就是說	c=1 d=0.127454 t=41768
ye ke 	也可	c=1 d=0.264477 t=41768
ye ke yi 	也可以	c=10 d=0.0702988 t=41768
ye kong 	夜空	c=0 d=0.00267827 t=41768
ye kong zhong 	夜空中	c=1 d=0.0270518 t=41768
ye kong zhong zui 	夜空中最	c=1 d=0.0269169 t=41768
ye kuai 	也快	c=1 d=0.0356146 t=41768
ye liang shen 	野良神	c=1 d=0.263158 t=41768
ye mian 	頁面	c=2 d=0.155673 t=41768
ye neng 	也能	c=5 d=0.0357931 t=41768
ye neng yong 	也能用	c=2 d=1 t=4777
ye shen yue 	夜神月	c=2 d=0.00540733 t=41768
ye shi 	也是	c=43 d=0.980199 t=41768
ye shi yao 	也是要	c=1 d=0.000248517 t=41768
ye shi yi yang 	也是一樣	c=1 d=5.24841e-05 t=41768
ye shou 	野獸	c=1 d=5.24378e-24 t=41768
ye suan 	也算	c=1 d=4.95556e-06 t=41768
ye suan shi 	也算是	c=1 d=1.16623e-15 t=41768
ye tian 	野田	c=1 d=3.87874e-06 t=41768
ye tong bu 	也同步	c=1 d=0.00711891 t=41768
ye xiang 	也想	c=1 d=0.499074 t=41768
ye xiao 	夜宵	c=1 d=1.81865e-07 t=41768
ye xing 	也行	c=8 d=0.0134335 t=41768
ye xiu 	葉修	c=2 d=1.99501 t=3219
ye xu 	也許	c=10 d=0.571209 t=41768
ye xu hui 	也許會	c=1 d=1.14372e-21 t=41768
ye yao 	也要	c=8 d=0.155673 t=41768
ye yao jiao de 	也要叫得	c=1 d=9.9123e-15 t=41768
ye yao zuo 	也要做	c=1 d=1 t=3422
ye ye 	爺爺	c=5 d=0.856415 t=41768
ye ye jia 	爺爺家	c=1 d=2.12906e-08 t=41768
ye you 	也有	c=22 d=0.867186 t=41768
ye you de 	也有的	c=2 d=9.54304e-31 t=41768
ye you ren 	也有人	c=2 d=1.02889e-31 t=41768
ye zai 	也在	c=2 d=0.336216 t=41768
yi 	一	c=15 d=0.0816756 t=41768
yi 	以	c=7 d=0.653682 t=41768
yi 	億	c=1 d=0.000126534 t=41768
yi 	已	c=11 d=8.19444e-05 t=41768
yi 	易	c=2 d=1.69182 t=41768
yi 	毅	c=0 d=1.25903e-05 t=41768
yi 	義	c=1 d=3.72694e-08 t=41768
yi 	衣	c=2 d=3.70829e-05 t=41768
yi ba 	一把	c=1 d=5.23175e-25 t=41768
yi bai 	一百	c=1 d=7.56298e-10 t=41768
yi bai bei 	一百倍	c=1 d=7.6799e-13 t=41768
yi bai ci 	一百次	c=1 d=0.0441572 t=41768
yi bai dao 	一百刀	c=1 d=7.60089e-09 t=41768
yi bai duo 	一百多	c=1 d=1 t=5267
yi bai ge 	一百個	c=1 d=2.41796e-05 t=41768
yi bai tu di 	一敗塗地	c=1 d=0.0939493 t=41768
yi ban 	一半	c=13 d=0.729796 t=41768
yi ban 	一班	c=3 d=0.0127147 t=41768
yi ban 	一般	c=20 d=1.11213 t=41768
yi ban ban 	一般般	c=1 d=0.000143382 t=41768
yi ban ban 	一般辦	c=3 d=0.0352602 t=41768
yi ban de 	一般的	c=2 d=0.0125254 t=41768
yi bao 	一包	c=1 d=2.3717e-13 t=41768
yi bei 	一倍	c=2 d=1.11231e-07 t=41768
yi bei 	一杯	c=3 d=0.756274 t=41768
yi ben 	一本	c=3 d=0.00701293 t=41768
yi ben de 	一本的	c=1 d=2.1901e-17 t=41768
yi bi 	一比	c=2 d=0.000675539 t=41768
yi bi 	一筆	c=1 d=0.0850088 t=41768
yi bian 	一遍	c=7 d=0.657047 t=41768
yi bian 	一邊	c=1 d=0.15259 t=41768
yi biao pan 	儀表盤	c=1 d=0.00216573 t=41768
yi bo 	一波	c=16 d=0.124971 t=41768
yi bu 	一步	c=1 d=1.74342e-10 t=41768
yi bu 	一部	c=4 d=0.0120342 t=41768
yi bu 	伊布	c=3 d=0.00556735 t=41768
yi bu 	移步	c=1 d=2.78179e-07 t=41768
yi bu dao wei 	一步到位	c=1 d=1.18221e-28 t=41768
yi bu xiao xin 	一不小心	c=1 d=1.24349e-05 t=41768
yi bu yi bu 	一步一步	c=1 d=5.20964e-06 t=41768
yi bu zhu yi 	一不注意	c=1 d=2.22706e-08 t=41768
yi can 	一餐	c=1 d=1.83693e-07 t=41768
yi ceng 	一層	c=1 d=0.0930145 t=41768
yi chang 	一場	c=3 d=0.0428521 t=41768
yi chu 	一出	c=1 d=0.0149208 t=41768
yi chuan 	一串	c=1 d=1.80522e-09 t=41768
yi chuan dong xi 	一串東西	c=1 d=1.81427e-08 t=41768
yi ci 	一次	c=22 d=1.38165 t=41768
yi ci xing 	一次性	c=1 d=2.37824e-16 t=41768
yi da 	一大	c=0 d=8.1086e-06 t=41768
yi da dui 	一大堆	c=1 d=1.99026e-09 t=41768
yi da yi xiao 	一大一小	c=1 d=0.00767337 t=41768
yi da zhuo 	一大桌	c=1 d=8.14925e-05 t=41768
yi dai 	一代	c=4 d=2.01965e-05 t=41768
yi dan 	一旦	c=1 d=6.44365e-07 t=41768
yi dang 	一檔	c=2 d=2.46723e-07 t=41768
yi dao 	一刀	c=1 d=7.41323e-09 t=41768
yi dao 	一到	c=1 d=7.56427e-11 t=41768
yi dao 	一道	c=0 d=6.9144e-14 t=41768
yi dao 	移到	c=1 d=1 t=719
yi dian 	一點	c=21 d=0.569679 t=41768
yi dian de 	一點的	c=1 d=2.54895e-08 t=41768
yi dian dian 	一點點	c=8 d=0.167797 t=41768
